location,sentiment,overall_sentiment_score
Abdu Rahiman Nagar,Positive,0.6249
Abdul Lat,Neutral,0.0
Abohar,Positive,0.5707
Achabal,Negative,-0.4753
Achampet,Positive,0.5719
Achanta,Positive,0.47669999999999996
Adilabad,Positive,0.5859
Adilabad District,Positive,0.49269999999999997
Adoni,Negative,-0.019574999999999954
Adra,Negative,0.0743
Afzalgarh,Positive,0.50615
Agartala,Negative,-0.006258333333333328
Agra,Negative,-0.0343388888888889
Agra District,Negative,-0.016449999999999965
Agra Division,Positive,0.32595
Ahmadabad,Positive,0.6114
Ahmadabad District,Neutral,0.2852807692307692
Ahmadnagar,Negative,0.03270000000000001
Ahmadnagar District,Neutral,0.229275
Ahmadpur,Positive,0.39732
Ahmedabad,Negative,-0.017746212121212118
Ahmedgarh,Neutral,0.0
Aiho,Positive,0.598425
Aimanam,Positive,0.22630000000000003
Ajmer,Positive,0.62015
Ajmer District,Positive,0.6249
Akaya,Neutral,0.0
Akbarpur,Positive,0.6012000000000001
Akhnoor,Negative,0.25925
Akluj,Positive,0.57678
Akola,Neutral,0.3066642857142857
Akola District,Positive,0.6249
Akot,Positive,0.49269999999999997
Aland,Neutral,0.0
Alangudi,Positive,0.5719
Alappuzha,Neutral,0.256875
Alappuzha District,Neutral,0.1977875
Alathur,Neutral,0.21075
Aliganj,Positive,0.508475
Aligarh,Negative,0.022736666666666655
Aligarh District,Neutral,0.0
Alipurduar,Positive,0.40134444444444445
Alipurduar District,Positive,0.4889666666666666
Alipurduar Rly Jnc,Neutral,0.0
Allahabad,Negative,-0.008907692307692302
Allahabad District,Negative,0.04558095238095237
Aluva,Negative,-0.5256
Alwar,Negative,0.026099999999999995
Alwar District,Negative,0.031066666666666687
Alwarthirunagiri,Negative,-0.1511
Amalapuram,Negative,-0.048850000000000005
Amaravathi,Positive,0.44040000000000007
Amaravati,Negative,-0.01814999999999997
Amarpatan,Positive,0.6249
Amarshi Kasba,Neutral,0.0
Ambad,Positive,0.22630000000000003
Ambah,Positive,0.5508000000000001
Ambala,Neutral,0.1843125
Ambala Division,Positive,0.22630000000000003
Ambaliyasan,Positive,0.5719
Amballur Thrissur District,Negative,-0.6588
Ambarnath,Negative,-0.035324999999999995
Ambedkar Nagar,Neutral,0.22455
Ambedkar Nagar District,Neutral,0.23878823529411766
Ambejogai,Positive,0.4215
Ambepur,Positive,0.5243
Ambur,Negative,0.07346666666666671
Amethi Sultanpur District,Negative,-0.4767
Amguri,Positive,0.6239
Amila,Positive,0.22630000000000003
Amilo,Positive,0.46460000000000007
Amloh,Positive,0.4927
Ammainaickanur,Positive,0.7269
Amravati,Neutral,0.3132333333333333
Amravati District,Positive,0.48405
Amreli,Positive,0.3252
Amreli District,Neutral,0.26363333333333333
Amritsar,Negative,0.007741176470588251
Amritsar District,Positive,0.7269
Amroha,Neutral,0.0
Amta,Negative,-0.4215
Anand,Negative,0.028575000000000017
Anand District,Neutral,0.32295
Anandapur,Positive,0.44040000000000007
Anandpur Sahib,Positive,0.5719
Anantapur,Neutral,0.25571470588235296
Anantapur District,Positive,0.49029999999999996
Andal,Positive,0.4215
Angul,Neutral,0.0
Angul District,Negative,-0.6588
Anjangaon,Positive,0.6249
Anjar,Positive,0.5404666666666667
Anjuna,Neutral,0.0
Ankleshwar,Neutral,0.24634999999999999
Annamalai Nagar,Positive,0.22630000000000003
Annur,Positive,0.6237
Anthiyur,Positive,0.4404
Antu,Positive,0.5719
Anugul,Positive,0.5713
Anugul District,Neutral,0.291825
Anuppur,Positive,0.6249
Aonla,Positive,0.4767
Appakudal,Positive,0.4404
Ara,Positive,0.4404
Arakonam,Neutral,0.31245
Arambag,Neutral,0.3057
Arang,Neutral,0.0
Aranghata,Positive,0.636
Arani Tiruvannamalai District,Negative,-0.6588
Aranthangi,Positive,0.4404
Araria,Negative,0.029383333333333317
Araria District,Positive,0.6249
Arasur,Positive,0.5707
Areraj,Positive,0.5424625
Arimalam,Positive,0.2716
Ariyalur,Positive,0.61095
Ariyalur District,Neutral,0.0
Arookutty,Positive,0.6249
Arrah,Neutral,0.24363
Aruppukkottai,Positive,0.6499
Arvi,Positive,0.4404
Arwal,Positive,0.4256
Arwal District,Positive,0.22630000000000003
Asansol,Negative,-0.035003703703703724
Asansol Mc,Positive,0.2263
Asarganj,Positive,0.62075
Ashoknagar District,Positive,0.5719
Asifabad,Positive,0.5719
Athagad,Negative,-0.4334
Athiyannur,Positive,0.6239
Athmallik,Positive,0.44040000000000007
Atraulia,Positive,0.33335000000000004
Attingal,Neutral,0.0
Aurad,Positive,0.6114
Auraiya,Positive,0.6249
Auraiya District,Neutral,0.2613166666666667
Aurangabad,Negative,0.11572413793103448
Aurangabad District,Negative,0.050772549019607816
Aurangabad Division,Positive,0.5859
Ausa,Positive,0.6239
Avalpoondurai,Positive,0.6696
Avanashi,Positive,0.5719
Ayodhya,Neutral,0.0
Ayodhya Division,Neutral,0.31245
Azamgarh,Neutral,0.3041
Azamgarh District,Neutral,0.23901818181818182
Babrala,Positive,0.5859
Bachhraon,Positive,0.44040000000000007
Badamba,Positive,0.5707
Badarpur Rly Town,Positive,0.5719
Baddi,Negative,-0.07741666666666665
Badgam District,Positive,0.44040000000000007
Badlapur,Positive,0.3182
Badnagar,Positive,0.5719
Bagaha,Positive,0.6249
Bagalkot District,Neutral,0.0
Bagepalli,Positive,0.29136666666666666
Bageshwar District,Positive,0.6239
Baghmara,Positive,0.4404
Baghpat District,Positive,0.6114
Bagnan,Neutral,0.29295
Bagula,Positive,0.486525
Bah,Positive,0.4404
Bahadurgarh,Negative,-0.01979444444444443
Baharagora,Negative,-0.4215
Bahirgram,Neutral,0.0
Bahraich,Neutral,0.31110000000000004
Bahraich District,Positive,0.5719
Baidyabati,Negative,-0.46313999999999994
Bakewar,Positive,0.47669999999999996
Bakhtiarpur,Positive,0.47669999999999996
Baksa District,Positive,0.5291444444444444
Bakshi Ka Talab,Positive,0.476375
Balaghat,Negative,0.11728333333333332
Balangir,Negative,0.06574999999999998
Balangir District,Neutral,0.23835
Balapallam,Negative,-0.4215
Balapur,Neutral,0.11315
Balarampota,Positive,0.2263
Balasore,Neutral,0.1358
Baldeogarh,Negative,-0.1511
Baleshwar,Negative,-0.029013333333333335
Baleshwar District,Negative,0.025883333333333314
Balichak,Positive,0.4404
Ballari,Neutral,0.11315
Ballarpur,Negative,-0.3412
Ballia,Negative,0.03546250000000001
Ballia District,Neutral,0.2597083333333333
Bally,Negative,0.07316666666666666
Balod,Positive,0.3182
Balotra,Positive,0.2751
Balrampur District,Positive,0.4760666666666667
Balugaon,Negative,-0.0708375
Baluhati,Positive,0.4215
Balurghat,Negative,-0.034050000000000025
Bamangram,Positive,0.4404
Bamanpukur,Negative,-0.12699999999999997
Bambolim,Positive,0.6696
Bamhani,Positive,0.5719
Banapur,Positive,0.5719
Banarhat Tea Garden,Negative,-0.10369999999999999
Banas Kantha District,Positive,0.2263
Banaskantha,Neutral,0.0
Banda,Positive,0.658175
Bandhail,Negative,-0.6588
Bangalore,Negative,0.024216304347826106
Bangalore Division,Negative,-0.035985185185185196
Bangalore Urban,Negative,-0.01858333333333337
Bangaon,Positive,0.44040000000000007
Banka,Neutral,0.0
Banka District,Neutral,0.24436666666666668
Bankra,Positive,0.3559
Bankura,Negative,-0.013744117647058796
Bankura District,Negative,0.03454080459770115
Banmankhi Bazar,Positive,0.6696
Bansberia,Negative,0.06741428571428568
Bansda,Positive,0.5859
Bansi,Positive,0.5859
Banumukkala,Neutral,0.0
Bapatla,Positive,0.6239
Bara,Negative,-0.4767
Bara Banki District,Neutral,0.262625
Bara Jumla,Negative,0.0489
Barabanki,Neutral,0.26403
Barabazar,Positive,0.5719
Baramati,Positive,0.43567500000000003
Baramulla,Negative,-0.5256
Baran,Neutral,0.22020000000000003
Barasat,Negative,-0.08332272727272733
Barauli,Positive,0.4986
Barauni,Negative,-0.07441999999999999
Baraut,Neutral,0.2247375
Barbil,Positive,0.46384285714285717
Bardhaman,Neutral,0.25615714285714286
Bareilly,Negative,0.11855238095238092
Bareja,Neutral,0.0
Barelliy,Positive,0.636
Bargarh District,Negative,-0.07121999999999998
Bargur,Neutral,0.0
Barh,Positive,0.6249
Barhalganj,Positive,0.47669999999999996
Barharwa,Negative,-0.5423
Baripada,Neutral,0.2787071428571429
Baripara,Positive,0.5719
Barjora,Negative,-0.5423
Barmer,Neutral,0.0
Barpeta District,Negative,0.0408
Barrackpore,Neutral,0.25615
Barrackpur Cantonment Civil Township,Neutral,0.0
Barua Sagar,Positive,0.44040000000000007
Baruipur,Positive,0.3958
Basantapur,Positive,0.4404
Basanti,Neutral,0.2377
Basavakalyan,Negative,-0.23765
Basirhat,Negative,0.1846375
Basoda,Neutral,0.318
Basti,Negative,0.008516666666666653
Basti District,Neutral,0.277375
Basti Division,Neutral,0.2202
Basukinath,Positive,0.5859
Bathinda,Positive,0.574725
Batika,Positive,0.4754
Baudh District,Negative,0.01814999999999997
Bawal,Positive,0.5182875
Bawani Khera,Positive,0.49227999999999994
Bayarsing,Neutral,0.0
Bazpur,Positive,0.35085
Beawar,Neutral,0.23834999999999998
Beed,Positive,0.5707
Begusarai,Negative,-0.02713777777777776
Begusarai District,Neutral,0.23676
Begusari,Positive,0.636
Behror,Positive,0.3252
Bela Pratapgarh,Positive,0.4215
Belagavi,Neutral,0.11315
Beldanga,Negative,0.1628
Belgaum,Positive,0.4754
Belgaum District,Neutral,0.23527272727272727
Bellampalle,Positive,0.4404
Bellary,Neutral,0.31245
Bellary District,Neutral,0.28595
Belonia,Positive,0.4404
Belpahar,Neutral,0.0
Bengalore,Negative,-0.4753
Bengaluru,Negative,0.02335288109161791
Bengaluru Rural District,Negative,0.02854000000000001
Benipur,Positive,0.7269
Berhait Bazar,Positive,0.7269
Berhampore,Negative,0.04636862745098036
Berhampur,Positive,0.6041857142857143
Bermo,Positive,0.6696
Bethamcherla,Neutral,0.0
Betia,Positive,0.39171999999999996
Bettiah,Neutral,0.26728999999999997
Betul,Negative,-0.09105000000000005
Betul District,Neutral,0.0
Beypore,Negative,-0.5423
Bhabnan Bazar,Positive,0.2263
Bhadohi,Neutral,0.2107083333333333
Bhadrachalam,Neutral,0.0
Bhadrak,Neutral,0.241575
Bhadrak District,Negative,0.009339393939393944
Bhadrari Kothagudem District,Negative,-0.06473333333333332
Bhadravati,Neutral,0.0
Bhadreswar,Positive,0.47669999999999996
Bhagalpur,Negative,0.013021428571428554
Bhagalpur District,Negative,-0.012181249999999996
Bhagalpur Division,Positive,0.2716
Bhagwanpur,Positive,0.6249
Bhagwant Nagar,Neutral,0.0
Bhakali,Negative,-0.27115
Bhandara District,Neutral,0.2700666666666667
Bharatpur,Positive,0.3849857142857143
Bharatpur District,Positive,0.5978
Bhargain,Positive,0.5859
Bharthana,Positive,0.4767
Bharuch,Positive,0.4404
Bharuch District,Neutral,0.296075
Bhatpara,Positive,0.50615
Bhavnagar,Negative,-0.04719999999999999
Bhavnagar District,Positive,0.5859
Bhawanigarh,Positive,0.6114
Bhilai,Positive,0.5715083333333334
Bhilwara,Positive,0.52575
Bhimavaram,Positive,0.5599999999999999
Bhind,Negative,-0.032800000000000024
Bhiwadi,Positive,0.6419
Bhiwandi,Positive,0.5203047619047618
Bhiwani,Positive,0.43545
Bhiwani District,Neutral,0.2366375
Bhojpur,Positive,0.2263
Bhojpur District,Positive,0.3811666666666667
Bhokarhedi,Positive,0.6249
Bhopal,Negative,0.0008135658914728746
Bhuban,Positive,0.2716
Bhubaneshwar,Neutral,0.0
Bhubaneswar,Negative,-0.005907828282828283
Bhupalpalle,Neutral,0.0
Bhusawal,Neutral,0.0
Bid,Positive,0.5859
Bid District,Negative,-0.33835
Bidadi Industrial Area,Positive,0.6239
Bidar,Negative,0.0702166666666667
Bidar District,Positive,0.5978
Bidhan Nagar,Positive,0.5209
Biharsharif,Negative,0.02544444444444442
Bihat Begusarai District,Neutral,0.0
Bihta Begusarai District,Neutral,0.0
Bijapur District,Negative,-0.6696
Bijni,Neutral,0.0
Bijnor,Positive,0.4892571428571429
Bijnor District,Positive,0.45492
Bijuri,Neutral,0.0
Bikaner,Positive,0.33335000000000004
Bikramganj,Neutral,0.22020000000000003
Bilandapur,Neutral,0.0
Bilaspur,Positive,0.558775
Bilaspur District,Negative,0.19944166666666668
Bilaspur Gautam Buddha Nagar District,Negative,-0.5256
Bilaspur Rampur District,Positive,0.6249
Bilgram,Positive,0.5719
Bilhaur,Neutral,0.0
Bilimora,Positive,0.6249
Bilsanda,Positive,0.22630000000000003
Binnaguri,Positive,0.5719
Birbhum,Positive,0.5057
Birbhum District,Negative,-0.027618939393939373
Birodhi,Positive,0.539025
Birpara Tea Garden,Positive,0.4404
Birpur,Positive,0.4404
Bisalpur,Positive,0.6249
Biswanath,Positive,0.22630000000000003
Biswanath Chariali,Positive,0.4215
Biswanath District,Positive,0.5747857142857143
Bobbili,Positive,0.4404
Bodinayakanur,Positive,0.5719
Boisar,Negative,-0.04259999999999997
Bokakhat,Positive,0.47669999999999996
Bokaro District,Positive,0.4404
Bokaro Steel City,Neutral,0.2593477272727273
Bokaro Thermal Township,Positive,0.5859
Bolpur,Negative,-0.016271111111111108
Bonaigarh,Positive,0.6472
Bongaigaon,Negative,-0.06602499999999997
Bongaigaon District,Positive,0.27225
Bora Gagangohalia,Positive,0.6451749999999999
Botad,Positive,0.4215
Boudh District,Negative,-0.6696
Brahmabarada,Positive,0.6249
Brahmapur,Neutral,0.0
Brajarajnagar,Positive,0.50286
Brajrajnagar,Positive,0.2716
Budaun,Negative,0.095475
Budaun District,Positive,0.4754
Budge Budge,Positive,0.4767
Budhana,Positive,0.4767
Buita,Neutral,0.0
Bulandshahr,Positive,0.34104
Bulandshahr District,Positive,0.4124666666666667
Buldana,Positive,0.22630000000000003
Buldana District,Neutral,0.258225
Buldhana,Positive,0.6696
Bundi,Positive,0.578025
Bundi District,Positive,0.5859
Burdwan,Negative,-0.009591249999999977
Burhanpur District,Neutral,0.0
Buxar,Neutral,0.20171999999999998
Buxar District,Neutral,0.26182272727272726
Byadgi,Positive,0.6114
Byasanagar,Neutral,0.3057
Cachar,Positive,0.4767
Cachar District,Neutral,0.25534166666666663
Calangute,Positive,0.3982
Calcutta,Positive,0.6696
Candolim,Neutral,0.1358
Central Delhi,Neutral,0.0
Central District,Positive,0.47669999999999996
Central Division,Negative,0.0059666666666666575
Chabua,Negative,-0.5256
Chakan,Negative,-0.015233333333333321
Chakdah,Neutral,0.0
Chakdaha,Negative,0.083175
Chakia,Positive,0.5719
Chakmano,Negative,-0.09644999999999998
Chaksu,Negative,-0.6588
Chala,Negative,-0.4215
Chalakudy,Neutral,0.0
Chalisgaon,Positive,0.6249
Challakere,Positive,0.5326500000000001
Chamarajanagar District,Negative,-0.1511
Chamba,Positive,0.6249
Chamba District,Negative,-0.5423
Chamoli District,Positive,0.44040000000000007
Champa,Positive,0.6249
Champua,Positive,0.4389285714285714
Chanari,Positive,0.5707
Chanasma,Positive,0.6114
Chanchal,Positive,0.5135000000000001
Chandannagar,Neutral,0.3057
Chandapur,Positive,0.6249
Chandauli,Positive,0.5561999999999999
Chandausi,Positive,0.4806
Chandgad,Negative,-0.4215
Chandigarh,Positive,0.4404
Chandil,Positive,0.4404
Chandili,Positive,0.44040000000000007
Chandpur,Positive,0.2263
Chandpur South Twenty Four Parganas District,Positive,0.636
Chandrapur,Negative,-0.06270769230769231
Chandrapur District,Negative,-0.028245454545454574
Chandrapura,Positive,0.6860999999999999
Chandurbazar,Positive,0.5719
Changlang District,Positive,0.2716
Changsari,Positive,0.47669999999999996
Channagiri,Positive,0.2263
Channarayapatna,Positive,0.47669999999999996
Chapra,Neutral,0.235925
Charaideo District,Neutral,0.22102999999999998
Charkhari,Positive,0.5859
Charkhi Dadri District,Positive,0.6249
Chatra District,Positive,0.6249
Chatrapur,Negative,-0.6588
Chavakkad,Positive,0.22630000000000003
Chebrolu,Positive,0.5719
Chelakkara,Positive,0.3252
Chelannur,Positive,0.46655
Chemnad,Positive,0.6249
Chengalpattu,Positive,0.49269999999999997
Chengalpattu District,Negative,0.028678571428571442
Chengamanad,Neutral,0.36345
Chennai,Negative,0.011669129777092798
Chennimalai,Negative,-0.5423
Cherthala,Positive,0.35085
Cherukavu,Positive,0.636
Cheruthazham,Neutral,0.0
Chettipalayam Coimbatore District,Positive,0.4767
Chettithangal,Positive,0.5859
Chhabra,Positive,0.4404
Chhapra,Positive,0.6114
Chhatari,Positive,0.6249
Chhatarpur,Positive,0.4767
Chhatarpur District,Positive,0.45461999999999997
Chhatrapati Shahuji Maharaj Ngr District,Negative,0.023374074074074103
Chhatrapur,Positive,0.4465
Chhindwara,Positive,0.4533857142857142
Chidambaram,Positive,0.53215
Chikhali,Neutral,0.0
Chikhli,Negative,-0.5256
Chikkaballapura District,Positive,0.6249
Chikkamagaluru,Positive,0.6696
Chikmagalur District,Positive,0.5719
Chikodi,Positive,0.5859
Chinnachitakunta,Negative,-0.4404
Chinnampalayam,Neutral,0.0
Chinnasalem,Neutral,0.0
Chinsurah,Positive,0.4754
Chirala,Positive,0.3239
Chirgaon,Positive,0.5859
Chitbara Gaon,Positive,0.5719
Chithode,Neutral,0.0
Chitradurga,Neutral,0.0
Chitrakoot District,Positive,0.5707
Chittaranjan,Positive,0.22630000000000003
Chittaurgarh District,Positive,0.6249
Chittoor,Negative,0.01110833333333335
Chittoor District,Neutral,0.19723409090909091
Chockli,Positive,0.5719
Chogawan,Neutral,0.0
Chomu,Neutral,0.0
Choornikkara,Neutral,0.0
Chotila,Neutral,0.0
Choudwar,Positive,0.4361
Choutuppal,Neutral,0.0
Chowwara,Positive,0.5859
Chunar,Positive,0.44040000000000007
Churu,Positive,0.6249
Coimbatore,Negative,0.005735833333333347
Coimbatore District,Positive,0.53976
Colonelganj,Positive,0.2716
Contai,Positive,0.3461666666666667
Cooch Behar,Positive,0.4754
Coochbehar,Positive,0.2716
Corbett,Positive,0.44825000000000004
Corlim,Positive,0.4404
Cuddalore,Neutral,0.1358
Cuddalore District,Positive,0.26586
Cuddapah,Negative,0.009866666666666654
Cuncolim,Negative,-0.5
Cuttack,Negative,0.014065517241379296
Cuttack District,Neutral,0.21596875
Dabhoi,Neutral,0.0
Dabra,Neutral,0.0
Dadhel,Positive,0.5719
Dagshai,Negative,-0.6588
Dahej Sir,Positive,0.4404
Dahod,Neutral,0.0
Dakor,Positive,0.5719
Dakshin Dinajpur District,Neutral,0.18832777777777776
Dakshin Khagrabari,Positive,0.6114
Dakshin Odlabari,Neutral,0.0
Dakshina Kannada District,Negative,0.0743
Dalgaon,Positive,0.44040000000000007
Dalkhola,Neutral,0.26197499999999996
Dalmau,Positive,0.6239
Dalsinghsarai,Positive,0.5487124999999999
Daltonganj,Neutral,0.26288333333333336
Daman,Neutral,0.0
Danga,Neutral,0.0
Danguwapasi,Positive,0.6696
Darbhanga,Negative,-0.04187916666666667
Darbhanga District,Negative,0.08312291666666666
Darbhanga Division,Positive,0.6249
Daringbadi,Positive,0.2263
Darjeeling,Neutral,0.29295
Darjiling,Neutral,0.0
Darjiling District,Positive,0.6242333333333333
Darrang District,Neutral,0.28595
Darwha,Positive,0.5719
Daryapur Banosa,Positive,0.47669999999999996
Dataganj,Positive,0.6114
Daudnagar,Neutral,0.0
Daund,Neutral,0.0
Dausa,Neutral,0.0
Dausa District,Positive,0.6114
Davanagere,Positive,0.6249
Davanagere District,Positive,0.5435399999999999
Davangere,Positive,0.3182
Davorlim,Positive,0.4404
Debagarh,Positive,0.2263
Debagarh District,Positive,0.5243
Debipur,Neutral,0.29295
Dediapada,Positive,0.24139999999999998
Deeg,Neutral,0.0
Dehgam,Positive,0.2716
Dehradun,Neutral,0.2858555555555556
Dehradun District,Positive,0.5859
Dehri,Neutral,0.2905214285714286
Delhi,Negative,0.004475000000000007
Delhi Division,Negative,0.005954166666666705
Deoghar,Positive,0.4767
Deolali Pravara,Positive,0.636
Deoria,Negative,-0.009915624999999983
Deoria District,Neutral,0.264125
Dera Bassi,Positive,0.6696
Desaiganj,Positive,0.4404
Devadurga,Positive,0.4404
Devakottai,Neutral,0.11315000000000001
Devanahalli,Positive,0.2716
Devbhoomi Dwarka District,Neutral,0.29295
Devinagar,Neutral,0.0
Dewas,Neutral,0.23493333333333333
Dewas District,Positive,0.44040000000000007
Dhalai District,Negative,-0.15799999999999997
Dhamanagar,Positive,0.6239
Dhamangaon,Neutral,0.0
Dhampur,Positive,0.6249
Dhamtari,Positive,0.3182
Dhamua,Positive,0.5859
Dhanbad,Negative,-0.008386666666666653
Dhanbad District,Negative,-0.025878571428571417
Dhanwar,Positive,0.58785
Dhar,Positive,0.32389999999999997
Dharampur,Neutral,0.0
Dharangaon,Neutral,0.0
Dharapur,Positive,0.4404
Dharapuram,Positive,0.2263
Dharmanagar,Negative,0.023150000000000004
Dharmapuri,Neutral,0.318
Dharmapuri District,Negative,-0.496025
Dharmavaram,Positive,0.5954625
Dharuhera,Positive,0.41292
Dharur,Positive,0.4767
Dharwad,Neutral,0.22885499999999998
Dhekiajuli,Negative,-0.4753
Dhemaji District,Positive,0.5455111111111112
Dhenkanal,Positive,0.57142
Dhenkanal District,Neutral,0.2159125
Dhing,Positive,0.6053999999999999
Dholka,Neutral,0.0
Dhone,Positive,0.49269999999999997
Dhubri,Neutral,0.2202
Dhule,Positive,0.6319666666666667
Dhule District,Positive,0.5719
Dhulian,Positive,0.4404
Dhupguri,Positive,0.6015250000000001
Dhuri,Negative,-0.4767
Diamond Harbour,Positive,0.5792666666666667
Dibiyapur,Positive,0.6249
Dibrugarh,Positive,0.53208
Dibrugarh District,Positive,0.4204777777777778
Didwana,Positive,0.636
Digboi,Positive,0.636
Digha Purba Medinipur District,Positive,0.44040000000000007
Dighwara,Negative,-0.6588
Dima Hasao District,Negative,-0.4753
Dimapur,Neutral,0.258465
Dinabandhunagar,Positive,0.5719
Dindigul,Positive,0.52745
Dindigul District,Positive,0.5617428571428571
Dindori,Neutral,0.0
Dinhata,Positive,0.549525
District Kushinagar,Positive,0.5719
Dogachhia Barddhaman District,Neutral,0.21075
Doghat,Negative,-0.6696
Doiwala,Negative,-0.22164999999999999
Dokmoka,Positive,0.22630000000000003
Dombivli,Positive,0.5719
Dongar Parasia,Positive,0.4404
Dongargaon,Positive,0.4754
Dongargarh,Positive,0.4404
Donkamokam,Neutral,0.0
Dostpur,Positive,0.6249
Dubrajpur,Positive,0.47714
Dumka,Neutral,0.20522222222222222
Dumka District,Negative,-0.4228
Dumraon,Negative,0.0408
Dungargarh,Neutral,0.0
Dungarpur,Positive,0.22630000000000003
Durg,Neutral,0.26791875
Durg District,Positive,0.6696
Durg Division,Neutral,0.0
Durgapur,Neutral,0.267766
Durllabhganj,Positive,0.6239
Duru Verinag,Negative,-0.6588
East Delhi,Neutral,0.292
East District,Negative,-0.02839999999999998
East Division,Positive,0.2716
East Godavari,Negative,0.04707500000000001
East Godavari District,Neutral,0.25119435483870967
East Karbi Anglong District,Positive,0.5021
Edlapadu,Positive,0.6249
Egarkunr,Positive,0.44040000000000007
Ekangar Sarai,Positive,0.3182
Elayirampannai,Negative,-0.4753
Ellenabad,Positive,0.4404
Ellora,Positive,0.2716
Eluru,Neutral,0.0
English Bazar,Neutral,0.1934375
Eravattur,Neutral,0.0
Ernakulam,Negative,0.01165555555555555
Ernakulam District,Negative,-0.12231666666666666
Erode,Negative,0.06402142857142856
Erode District,Neutral,0.28874999999999995
Erumaipatti,Positive,0.4404
Etah,Positive,0.51315
Etah District,Positive,0.6114
Etawah,Negative,0.04197500000000004
Etawah District,Positive,0.3182
Faizabad,Neutral,0.30673636363636364
Faizabad District,Negative,-0.250575
Falakata,Positive,0.44040000000000007
Farakka Barrage Township,Positive,0.46897500000000003
Faridabad,Negative,-0.0007102272727272929
Faridabad Division,Positive,0.49269999999999997
Faridpur Bareilly District,Positive,0.6239
Farrukhabad,Neutral,0.29295
Farrukhabad District,Positive,0.59185
Fatehabad,Negative,0.11459999999999995
Fatehabad District,Negative,-0.6696
Fatehgarh Sahib District,Positive,0.4404
Fatehpur Bara Banki District,Positive,0.22630000000000003
Fatehpur District,Positive,0.4215
Fatehpur Fatehpur District,Positive,0.4215
Fatwah,Neutral,0.0
Fazilka District,Neutral,0.0
Firozabad,Neutral,0.203825
Firozabad District,Negative,-0.4753
Firozpur,Negative,0.05520000000000003
Forbesganj,Neutral,0.11315
Gadag,Positive,0.5719
Gadag District,Positive,0.6696
Gadarwara,Positive,0.4404
Gadchiroli,Neutral,0.0
Gadwal,Positive,0.5359
Gairkata,Positive,0.4404
Gajapathinagaram,Negative,-0.1511
Gajapati District,Positive,0.4404
Ganaur,Neutral,0.31245
Gandhidham,Neutral,0.2505
Gandhigram,Positive,0.6114
Gandhinagar,Negative,-0.030222222222222206
Gandhinagar District,Neutral,0.31245
Gangaikondan Tirunelveli District,Positive,0.5719
Ganganagar,Positive,0.5983999999999999
Gangarampur,Positive,0.4347
Gangawati,Negative,-0.5423
Gangnapur,Neutral,0.0
Gangtok,Positive,0.47297500000000003
Ganguvarpatti,Negative,-0.5256
Ganj Dundwara,Neutral,0.0
Ganjam,Positive,0.49269999999999997
Ganjam District,Negative,-0.012288235294117619
Ganjimutt,Positive,0.5719
Gannavaram,Negative,-0.5256
Ganwaria Tulsipur,Positive,0.4215
Garbeta,Positive,0.636
Garh Kamalpur,Neutral,0.11315
Garhwa,Positive,0.49740000000000006
Garhwa District,Neutral,0.28559
Gariaband District,Positive,0.5232
Garshyamnagar,Neutral,0.24635
Garulia,Neutral,0.0
Gauripur,Neutral,0.0
Gausganj,Positive,0.3182
Gautam Buddh Nagar,Positive,0.6068333333333333
Gautam Buddha Nagar,Negative,3.333333333332966e-05
Gaya,Negative,-0.007141666666666713
Gaya District,Positive,0.49715
Geedam,Positive,0.4754
Georai,Positive,0.4927
Ghanaur,Positive,0.2716
Gharghoda,Positive,0.6239
Ghatal,Neutral,0.22020000000000003
Ghatampur,Negative,-0.6696
Ghatshila,Positive,0.2263
Ghaziabad,Negative,-0.029085858585858566
Ghazipur,Negative,0.08665294117647059
Ghazipur District,Positive,0.37394999999999995
Ghoghardiha,Positive,0.5859
Ghoraberia,Negative,-0.4753
Ghosi,Positive,0.633225
Ghosia Bazar,Neutral,0.0
Ghughuli,Positive,0.4215
Ghulewadi,Positive,0.7269
Giddaluru,Positive,0.2263
Giridih,Neutral,0.0
Giridih District,Positive,0.5005
Goalpara,Positive,0.4917
Goalpara District,Positive,0.636
Gobardanga,Negative,0.02795000000000003
Gobichettipalayam,Positive,0.4767
Gobindpur,Positive,0.26198333333333335
Godavarikhani,Positive,0.6696
Godda,Positive,0.5473
Godhra,Negative,-0.3348
Gogipeth,Positive,0.2716
Gohana,Negative,0.05436666666666665
Gohpur,Positive,0.5707
Gokak,Neutral,0.0
Gola Gokarannath,Positive,0.4404
Golaghat,Negative,-0.03900416666666667
Golaghat District,Negative,0.010616666666666663
Gomati District,Neutral,0.0
Gomoh,Positive,0.6249
Gonda,Neutral,0.2576807692307692
Gonda District,Negative,0.05456666666666669
Gondal,Positive,0.6249
Gondiya,Positive,0.391625
Gondiya District,Positive,0.4927
Gooty,Neutral,0.0
Gopalganj,Neutral,0.31245
Gopalganj District,Neutral,0.2568285714285714
Gorakhpur,Negative,0.0057044061302681985
Gorakhpur Air Force Area Township,Positive,0.636
Gorakhpur District,Neutral,0.27474583333333336
Gorakhpur Division,Positive,0.48549999999999993
Gorakhpur Sadar,Positive,0.47669999999999996
Goregaon,Positive,0.2263
Gosainganj Faizabad District,Positive,0.5719
Greater Noida,Negative,-0.019471111111111106
Gudivada Krishna District,Negative,-0.28078000000000003
Gulbarga,Neutral,0.28625
